-2.486360520124435425e-01,-2.896242141723632812e-01,-2.583872377872467041e-01,6.261352449655532837e-02,5.947365760803222656e-01,9.853935241699218750e-02,-1.432556957006454468e-01,3.704269826412200928e-01,-2.383058369159698486e-01,2.164975106716156006e-01
1.814446002244949341e-01,2.040105462074279785e-01,4.044931232929229736e-01,-7.182198017835617065e-02,-2.839376628398895264e-01,-2.289299964904785156e-01,1.106294542551040649e-01,-1.838921010494232178e-01,-3.511218428611755371e-01,4.280062392354011536e-02
1.821698844432830811e-01,-4.588653445243835449e-01,-2.124365270137786865e-01,5.347311496734619141e-01,-5.999540090560913086e-01,-3.728109002113342285e-01,6.007458567619323730e-01,3.867310285568237305e-02,-6.557939052581787109e-01,1.722329407930374146e-01
